"EMPLID","ACAD_CAREER","TERM","TERM_DESCR","FALL_COHORT_DESCR","CLASS_NBR","CLASS_NBR_STR","STDNT_ENRL_STATUS","CRSE_GRADE_OFF","CRSE_GRADE_MODIFIED","DFW_FLAG","TERM_TYPE","CLASS_DESCR","SUBJECT","DESCR_SUBJECT_MISMATCH"
"10000002029",UGRD,"0950",Summer Semester 2019,,31208,"31208",EN,,N,0,SUMMER,Workshop: MATH,MATH,0
"10000002030",UGRD,"1050",Fall Semester 2022,,37299,"37299",DR,A,N,0,FALL,Lab in ART,ART,0
"10000002031",UGRD,"0870",Fall Semester 2016,,45140,"45140",WL,B,N,1,FALL,Fundamentals of PHYS,PHYS,0
"10000002032",LAW,"0870",Fall Semester 2016,,33527,"33527",WL,C,N,1,FALL,Survey of ECON,ECON,0
"10000002033",GRAD,"0940",Spring Semester 2019,,31781,"31781",EN,P,P,0,SPRING,Workshop: BIO,BIO,0
"10000002034",GRAD,"0940",Spring Semester 2019,,42945,"42945",WL,N,N,1,SPRING,Special Topics in CHEM,CHEM,0
"10000002035",UGRD,"0950",Summer Semester 2019,,40463,"40463",EN,,N,0,SUMMER,Topics in CHEM,CHEM,0
"10000002036",LAW,"0910",Spring Semester 2018,,36362,"36362",WL,B,N,1,SPRING,Seminar in CS,CS,0
"10000002037",UGRD,"1170",Fall Semester 2026,,57203,"57203",WL,A,N,1,FALL,Principles of CS,CS,0
"10000002038",UGRD,"1090",Spring Semester 2024,,52575,"52575",WL,N,N,1,SPRING,Principles of MATH,HIST,1
"10000002039",UGRD,"1040",Summer Semester 2022,,36812,"36812",DR,N,N,0,SUMMER,Survey of CS,CS,0
"10000002040",GRAD,"1180",Spring Semester 2027,,37706,"37706",EN,A,A,0,SPRING,Intro to ENGL,ENGL,0
"10000002041",GRAD,"0840",Fall Semester 2015,,44878,"44878",WL,N,N,1,FALL,Special Topics in MATH,MATH,0
"10000002042",GRAD,"0910",Spring Semester 2018,,46080,"46080",DR,N,N,0,SPRING,Principles of HIST,CHEM,1
"10000002043",UGRD,"0850",Spring Semester 2016,,52370,"52370",DR,C,N,0,SPRING,Topics in CHEM,HIST,1
"10000002044",GRAD,"0830",Summer Semester 2015,,33766,"33766",EN,N,N,0,SUMMER,Special Topics in BIO,BIO,0
"10000002045",LAW,"1140",Fall Semester 2025,Fall Semester 2025,35534,"35534",EN,,N,0,FALL,Fundamentals of BIO,BIO,0
"10000002046",UGRD,"1010",Summer Semester 2021,,46035,"46035",WL,P,N,1,SUMMER,Lab in CS,CS,0
"10000002047",GRAD,"1070",Summer Semester 2023,,33430,"33430",WL,A,N,1,SUMMER,Principles of BIO,BIO,0
"10000002048",GRAD,"1050",Fall Semester 2022,Fall Semester 2022,30351,"30351",EN,N,N,0,FALL,Lab in CHEM,CHEM,0
"10000002049",UGRD,"0850",Spring Semester 2016,,41751,"41751",EN,C,C,0,SPRING,Advanced ENGL,ENGL,0
"10000002050",LAW,"0820",Spring Semester 2015,,40567,"40567",EN,A,A,0,SPRING,Lab in ENGL,ENGL,0
"10000002051",LAW,"0900",Fall Semester 2017,,36924,"36924",DR,P,N,0,FALL,Topics in CHEM,CHEM,0
"10000002052",GRAD,"1120",Spring Semester 2025,,41496,"41496",DR,B,N,0,SPRING,Advanced PSYC,PSYC,0
"10000002053",GRAD,"0900",Fall Semester 2017,,40613,"40613",WL,P,N,1,FALL,Seminar in ART,CHEM,1
"10000002054",LAW,"1000",Spring Semester 2021,,42061,"42061",DR,B,N,0,SPRING,Workshop: ECON,ECON,0
"10000002055",GRAD,"0940",Spring Semester 2019,,45812,"45812",DR,,N,0,SPRING,Workshop: ENGL,ENGL,0
"10000002056",LAW,"1130",Summer Semester 2025,,47036,"47036",WL,,N,1,SUMMER,Lab in ECON,ECON,0
"10000002057",UGRD,"0970",Spring Semester 2020,,40195,"40195",DR,B,N,0,SPRING,Topics in PSYC,PSYC,0
"10000002058",GRAD,"1180",Spring Semester 2027,,46103,"46103",EN,,N,0,SPRING,Workshop: ENGL,ENGL,0
"10000002059",LAW,"0980",Summer Semester 2020,,50215,"50215",WL,C,N,1,SUMMER,Seminar in ART,ART,0
"10000002060",UGRD,"1190",Summer Semester 2027,,58105,"58105",DR,,N,0,SUMMER,Advanced BIO,BIO,0
"10000002061",UGRD,"1020",Fall Semester 2021,,51062,"51062",DR,N,N,0,FALL,Topics in PSYC,PSYC,0
"10000002062",UGRD,"1140",Fall Semester 2025,,59775,"59775",DR,N,N,0,FALL,Seminar in HIST,HIST,0
"10000002063",GRAD,"1100",Summer Semester 2024,,40620,"40620",WL,,N,1,SUMMER,Seminar in ENGL,ENGL,0
"10000002064",LAW,"0970",Spring Semester 2020,,47462,"47462",DR,,N,0,SPRING,Intro to PSYC,PSYC,0
"10000002065",UGRD,"1150",Spring Semester 2026,,50546,"50546",DR,A,N,0,SPRING,Special Topics in ENGL,ENGL,0
"10000002066",UGRD,"1170",Fall Semester 2026,,30801,"30801",DR,A,N,0,FALL,Advanced PSYC,PSYC,0
"10000002067",GRAD,"0900",Fall Semester 2017,,47748,"47748",WL,C,N,1,FALL,Topics in CS,CS,0
"10000002068",UGRD,"0830",Summer Semester 2015,,56357,"56357",DR,A,N,0,SUMMER,Principles of ENGL,CHEM,1
"10000002069",GRAD,"1080",Fall Semester 2023,,54129,"54129",WL,N,N,1,FALL,Intro to ENGL,HIST,1
"10000002070",UGRD,"1000",Spring Semester 2021,,49514,"49514",DR,N,N,0,SPRING,Topics in CHEM,CHEM,0
"10000002071",GRAD,"1000",Spring Semester 2021,,44460,"44460",EN,P,P,0,SPRING,Lab in ECON,ECON,0
"10000002072",LAW,"1070",Summer Semester 2023,,38402,"38402",WL,C,N,1,SUMMER,Seminar in HIST,HIST,0
"10000002073",UGRD,"1040",Summer Semester 2022,,57512,"57512",WL,P,N,1,SUMMER,Intro to MATH,ENGL,1
"10000002074",GRAD,"1060",Spring Semester 2023,,52630,"52630",DR,N,N,0,SPRING,Intro to HIST,PHYS,1
"10000002075",GRAD,"0820",Spring Semester 2015,,30554,"30554",EN,C,C,0,SPRING,Intro to MATH,MATH,0
"10000002076",LAW,"1030",Spring Semester 2022,,39684,"39684",DR,N,N,0,SPRING,Workshop: BIO,BIO,0
"10000002077",LAW,"1150",Spring Semester 2026,,38032,"38032",EN,A,A,0,SPRING,Advanced BIO,BIO,0
"10000002078",GRAD,"0940",Spring Semester 2019,,49616,"49616",DR,P,N,0,SPRING,Fundamentals of ENGL,ENGL,0
"10000002079",LAW,"0960",Fall Semester 2019,,48815,"48815",DR,N,N,0,FALL,Special Topics in BIO,BIO,0
"10000002080",UGRD,"1180",Spring Semester 2027,,56735,"56735",DR,B,N,0,SPRING,Workshop: HIST,HIST,0
"10000002081",GRAD,"0850",Spring Semester 2016,,47644,"47644",DR,N,N,0,SPRING,Special Topics in ENGL,ENGL,0
"10000002082",LAW,"0810",Fall Semester 2014,,46574,"46574",WL,,N,1,FALL,Fundamentals of BIO,BIO,0
"10000002083",UGRD,"1180",Spring Semester 2027,,52614,"52614",WL,P,N,1,SPRING,Workshop: MATH,MATH,0
"10000002084",UGRD,"0860",Summer Semester 2016,,36777,"36777",WL,B,N,1,SUMMER,Principles of MATH,MATH,0
"10000002085",UGRD,"0970",Spring Semester 2020,,51498,"51498",EN,N,N,0,SPRING,Principles of MATH,MATH,0
"10000002086",LAW,"0940",Spring Semester 2019,,34336,"34336",DR,A,N,0,SPRING,Advanced BIO,BIO,0
"10000002087",GRAD,"0810",Fall Semester 2014,,51777,"51777",WL,C,N,1,FALL,Workshop: PSYC,PSYC,0
"10000002088",LAW,"0850",Spring Semester 2016,,50265,"50265",DR,,N,0,SPRING,Workshop: CHEM,CHEM,0
"10000002089",UGRD,"0940",Spring Semester 2019,,45812,"45812",EN,B,B,0,SPRING,Workshop: ENGL,ENGL,0
"10000002090",LAW,"0810",Fall Semester 2014,Fall Semester 2014,52345,"52345",EN,B,B,0,FALL,Seminar in BIO,HIST,1
"10000002091",UGRD,"1060",Spring Semester 2023,,51853,"51853",WL,P,N,1,SPRING,Advanced CHEM,ENGL,1
"10000002092",LAW,"0880",Spring Semester 2017,,55767,"55767",WL,A,N,1,SPRING,Workshop: ENGL,BIO,1
"10000002093",UGRD,"0950",Summer Semester 2019,,41868,"41868",WL,C,N,1,SUMMER,Seminar in PHYS,PHYS,0
"10000002094",UGRD,"0980",Summer Semester 2020,,53229,"53229",DR,P,N,0,SUMMER,Fundamentals of BIO,BIO,0
"10000002095",GRAD,"1130",Summer Semester 2025,,41788,"41788",EN,N,N,0,SUMMER,Special Topics in ART,ART,0
"10000002096",LAW,"1020",Fall Semester 2021,,53014,"53014",WL,N,N,1,FALL,Special Topics in CS,CS,0
"10000002097",UGRD,"0870",Fall Semester 2016,,40983,"40983",DR,,N,0,FALL,Principles of HIST,HIST,0
"10000002098",UGRD,"1020",Fall Semester 2021,,41791,"41791",DR,,N,0,FALL,Advanced ENGL,ENGL,0
"10000002099",UGRD,"1070",Summer Semester 2023,,56145,"56145",DR,,N,0,SUMMER,Lab in CHEM,CHEM,0
"10000002100",LAW,"1120",Spring Semester 2025,,34946,"34946",EN,N,N,0,SPRING,Lab in BIO,BIO,0
"10000002101",GRAD,"1040",Summer Semester 2022,,45696,"45696",DR,,N,0,SUMMER,Special Topics in PSYC,PSYC,0
"10000002102",LAW,"0890",Summer Semester 2017,,32908,"32908",DR,N,N,0,SUMMER,Intro to ECON,ECON,0
"10000002103",UGRD,"1080",Fall Semester 2023,Fall Semester 2023,43493,"43493",EN,A,A,0,FALL,Principles of PSYC,PSYC,0
"10000002104",UGRD,"1110",Fall Semester 2024,,42957,"42957",WL,A,N,1,FALL,Fundamentals of CS,CS,0
"10000002105",LAW,"0890",Summer Semester 2017,,44054,"44054",WL,P,N,1,SUMMER,Survey of ECON,ECON,0
"10000002106",UGRD,"1010",Summer Semester 2021,,43758,"43758",EN,C,C,0,SUMMER,Topics in ECON,ECON,0
"10000002107",GRAD,"1170",Fall Semester 2026,,41953,"41953",DR,N,N,0,FALL,Fundamentals of CS,CS,0
"10000002108",LAW,"1080",Fall Semester 2023,,36027,"36027",DR,P,N,0,FALL,Topics in CHEM,CHEM,0
"10000002109",LAW,"0910",Spring Semester 2018,,47514,"47514",EN,,N,0,SPRING,Advanced CHEM,CHEM,0
"10000002110",GRAD,"0880",Spring Semester 2017,,53569,"53569",EN,N,N,0,SPRING,Seminar in CHEM,CHEM,0
"10000002111",GRAD,"0870",Fall Semester 2016,,45901,"45901",WL,P,N,1,FALL,Survey of PSYC,ART,1
"10000002112",GRAD,"0960",Fall Semester 2019,,58833,"58833",DR,N,N,0,FALL,Fundamentals of ART,ART,0
"10000002113",GRAD,"0870",Fall Semester 2016,Fall Semester 2016,38899,"38899",EN,P,P,0,FALL,Special Topics in HIST,HIST,0
"10000002114",GRAD,"1010",Summer Semester 2021,,36389,"36389",DR,C,N,0,SUMMER,Seminar in HIST,HIST,0
"10000002115",GRAD,"0910",Spring Semester 2018,,59502,"59502",WL,A,N,1,SPRING,Lab in ENGL,BIO,1
"10000002116",GRAD,"1000",Spring Semester 2021,,49392,"49392",EN,A,A,0,SPRING,Lab in CHEM,CHEM,0
"10000002117",UGRD,"0970",Spring Semester 2020,,52176,"52176",EN,C,C,0,SPRING,Survey of BIO,BIO,0
"10000002118",UGRD,"1180",Spring Semester 2027,,47881,"47881",WL,P,N,1,SPRING,Special Topics in ART,ART,0
"10000002119",GRAD,"1030",Spring Semester 2022,,52549,"52549",DR,A,N,0,SPRING,Advanced PHYS,PHYS,0
"10000002120",UGRD,"1140",Fall Semester 2025,,55180,"55180",DR,B,N,0,FALL,Advanced CHEM,CHEM,0
"10000002121",LAW,"1090",Spring Semester 2024,,41538,"41538",EN,A,A,0,SPRING,Fundamentals of ENGL,ENGL,0
"10000002122",LAW,"1080",Fall Semester 2023,,48630,"48630",DR,C,N,0,FALL,Fundamentals of HIST,HIST,0
"10000002123",GRAD,"1160",Summer Semester 2026,,33174,"33174",EN,B,B,0,SUMMER,Workshop: ECON,ECON,0
"10000002124",GRAD,"0870",Fall Semester 2016,,37441,"37441",DR,A,N,0,FALL,Survey of CHEM,ENGL,1
"10000002125",UGRD,"1110",Fall Semester 2024,,42445,"42445",WL,P,N,1,FALL,Topics in BIO,ART,1
"10000002126",GRAD,"1160",Summer Semester 2026,,39967,"39967",WL,,N,1,SUMMER,Survey of CHEM,CHEM,0
"10000002127",UGRD,"1180",Spring Semester 2027,,32453,"32453",DR,P,N,0,SPRING,Advanced ECON,ECON,0
"10000002128",GRAD,"1170",Fall Semester 2026,,48012,"48012",DR,A,N,0,FALL,Intro to HIST,HIST,0
"10000002129",GRAD,"0840",Fall Semester 2015,Fall Semester 2015,39116,"39116",EN,N,N,0,FALL,Principles of CHEM,CHEM,0
"10000002130",GRAD,"1190",Summer Semester 2027,,56859,"56859",WL,A,N,1,SUMMER,Lab in ART,ART,0
"10000002131",LAW,"1050",Fall Semester 2022,Fall Semester 2022,53069,"53069",EN,,N,0,FALL,Intro to PHYS,PHYS,0
"10000002132",LAW,"0830",Summer Semester 2015,,39143,"39143",EN,A,A,0,SUMMER,Topics in PHYS,PHYS,0
"10000002133",GRAD,"1100",Summer Semester 2024,,56294,"56294",DR,C,N,0,SUMMER,Lab in MATH,MATH,0
"10000002134",LAW,"1120",Spring Semester 2025,,41496,"41496",DR,P,N,0,SPRING,Advanced PSYC,PSYC,0
"10000002135",UGRD,"0840",Fall Semester 2015,,55435,"55435",DR,P,N,0,FALL,Workshop: CHEM,CHEM,0
"10000002136",LAW,"0850",Spring Semester 2016,,55148,"55148",DR,C,N,0,SPRING,Fundamentals of MATH,MATH,0
"10000002137",LAW,"0960",Fall Semester 2019,Fall Semester 2019,31578,"31578",EN,A,A,0,FALL,Advanced ENGL,ENGL,0
"10000002138",GRAD,"1020",Fall Semester 2021,,51062,"51062",DR,P,N,0,FALL,Topics in PSYC,PSYC,0
"10000002139",UGRD,"0920",Summer Semester 2018,,47767,"47767",DR,B,N,0,SUMMER,Principles of ECON,CS,1
"10000002140",GRAD,"1180",Spring Semester 2027,,42985,"42985",WL,B,N,1,SPRING,Survey of CS,CS,0
"10000002141",UGRD,"1050",Fall Semester 2022,,54059,"54059",WL,A,N,1,FALL,Special Topics in MATH,BIO,1
"10000002142",GRAD,"1180",Spring Semester 2027,,37302,"37302",DR,A,N,0,SPRING,Fundamentals of MATH,PHYS,1
"10000002143",GRAD,"1110",Fall Semester 2024,,40259,"40259",DR,B,N,0,FALL,Special Topics in ART,ART,0
"10000002144",LAW,"1030",Spring Semester 2022,,36465,"36465",DR,A,N,0,SPRING,Principles of HIST,HIST,0
"10000002145",GRAD,"1160",Summer Semester 2026,,45881,"45881",EN,,N,0,SUMMER,Survey of ART,BIO,1
"10000002146",GRAD,"0960",Fall Semester 2019,,46826,"46826",WL,A,N,1,FALL,Topics in ENGL,ENGL,0
"10000002147",UGRD,"1180",Spring Semester 2027,,53107,"53107",EN,B,B,0,SPRING,Intro to HIST,HIST,0
"10000002148",LAW,"1110",Fall Semester 2024,,35177,"35177",WL,N,N,1,FALL,Seminar in PSYC,PSYC,0
"10000002149",LAW,"0920",Summer Semester 2018,,34573,"34573",EN,,N,0,SUMMER,Advanced ENGL,ENGL,0
"10000002150",GRAD,"1030",Spring Semester 2022,,42809,"42809",WL,C,N,1,SPRING,Advanced CS,CHEM,1
"10000002151",LAW,"0830",Summer Semester 2015,,37628,"37628",EN,B,B,0,SUMMER,Seminar in PSYC,PSYC,0
"10000002152",UGRD,"0970",Spring Semester 2020,,32100,"32100",EN,C,C,0,SPRING,Advanced ENGL,ENGL,0
"10000002153",GRAD,"1070",Summer Semester 2023,,56518,"56518",EN,N,N,0,SUMMER,Topics in PHYS,PHYS,0
"10000002154",LAW,"1000",Spring Semester 2021,,56671,"56671",WL,C,N,1,SPRING,Advanced PSYC,PSYC,0
"10000002155",UGRD,"0810",Fall Semester 2014,,59037,"59037",WL,C,N,1,FALL,Survey of PHYS,PHYS,0
"10000002156",GRAD,"0980",Summer Semester 2020,,48580,"48580",EN,A,A,0,SUMMER,Seminar in BIO,BIO,0
"10000002157",UGRD,"1140",Fall Semester 2025,,58296,"58296",DR,B,N,0,FALL,Lab in BIO,BIO,0
"10000002158",UGRD,"1050",Fall Semester 2022,,31370,"31370",DR,C,N,0,FALL,Advanced PSYC,PSYC,0
"10000002159",UGRD,"1010",Summer Semester 2021,,53344,"53344",EN,A,A,0,SUMMER,Topics in CS,CS,0
"10000002160",UGRD,"1090",Spring Semester 2024,,48634,"48634",DR,N,N,0,SPRING,Intro to HIST,HIST,0
"10000002161",LAW,"0900",Fall Semester 2017,,40613,"40613",WL,B,N,1,FALL,Seminar in ART,CHEM,1
"10000002162",GRAD,"0840",Fall Semester 2015,,55435,"55435",WL,A,N,1,FALL,Workshop: CHEM,CHEM,0
"10000002163",LAW,"0840",Fall Semester 2015,,55435,"55435",WL,N,N,1,FALL,Workshop: CHEM,CHEM,0
"10000002164",LAW,"1010",Summer Semester 2021,,44499,"44499",DR,C,N,0,SUMMER,Advanced HIST,CHEM,1
"10000002165",LAW,"0940",Spring Semester 2019,,49586,"49586",DR,P,N,0,SPRING,Survey of ECON,ENGL,1
"10000002166",LAW,"0920",Summer Semester 2018,,48430,"48430",EN,P,P,0,SUMMER,Fundamentals of MATH,MATH,0
"10000002167",UGRD,"1150",Spring Semester 2026,,56670,"56670",WL,A,N,1,SPRING,Seminar in CS,CS,0
"10000002168",UGRD,"0910",Spring Semester 2018,,59502,"59502",WL,,N,1,SPRING,Lab in ENGL,BIO,1
"10000002169",LAW,"1030",Spring Semester 2022,,51712,"51712",WL,A,N,1,SPRING,Fundamentals of PHYS,PHYS,0
"10000002170",GRAD,"1010",Summer Semester 2021,,38650,"38650",EN,A,A,0,SUMMER,Lab in HIST,HIST,0
"10000002171",GRAD,"1040",Summer Semester 2022,,59294,"59294",EN,N,N,0,SUMMER,Principles of HIST,CS,1
"10000002172",GRAD,"1080",Fall Semester 2023,Fall Semester 2023,34517,"34517",EN,N,N,0,FALL,Topics in ECON,BIO,1
"10000002173",LAW,"1100",Summer Semester 2024,,44240,"44240",EN,C,C,0,SUMMER,Special Topics in BIO,MATH,1
"10000002174",LAW,"0860",Summer Semester 2016,,34302,"34302",EN,N,N,0,SUMMER,Lab in HIST,HIST,0
"10000002175",UGRD,"0890",Summer Semester 2017,,49788,"49788",DR,N,N,0,SUMMER,Survey of ECON,ECON,0
"10000002176",UGRD,"0930",Fall Semester 2018,,34258,"34258",WL,C,N,1,FALL,Intro to BIO,BIO,0
"10000002177",GRAD,"0970",Spring Semester 2020,,33858,"33858",WL,N,N,1,SPRING,Lab in ART,ART,0
"10000002178",LAW,"1020",Fall Semester 2021,Fall Semester 2021,39075,"39075",EN,N,N,0,FALL,Workshop: CS,ART,1
"10000002179",GRAD,"0940",Spring Semester 2019,,35436,"35436",EN,P,P,0,SPRING,Survey of PHYS,BIO,1
"10000002180",UGRD,"1100",Summer Semester 2024,,52758,"52758",DR,C,N,0,SUMMER,Workshop: PHYS,PHYS,0
"10000002181",GRAD,"1010",Summer Semester 2021,,56278,"56278",WL,,N,1,SUMMER,Advanced ART,ART,0
"10000002182",UGRD,"1160",Summer Semester 2026,,58640,"58640",WL,A,N,1,SUMMER,Survey of MATH,MATH,0
"10000002183",LAW,"1070",Summer Semester 2023,,37384,"37384",DR,,N,0,SUMMER,Survey of ECON,ECON,0
"10000002184",LAW,"0880",Spring Semester 2017,,31945,"31945",WL,,N,1,SPRING,Intro to ART,ART,0
"10000002185",LAW,"0870",Fall Semester 2016,,31996,"31996",WL,P,N,1,FALL,Fundamentals of CHEM,CHEM,0
"10000002186",GRAD,"1160",Summer Semester 2026,,45553,"45553",EN,N,N,0,SUMMER,Fundamentals of ECON,ECON,0
"10000002187",UGRD,"1160",Summer Semester 2026,,51248,"51248",WL,B,N,1,SUMMER,Survey of CHEM,CHEM,0
"10000002188",LAW,"0870",Fall Semester 2016,Fall Semester 2016,35030,"35030",EN,N,N,0,FALL,Intro to MATH,MATH,0
"10000002189",LAW,"1100",Summer Semester 2024,,34493,"34493",EN,C,C,0,SUMMER,Special Topics in ENGL,ENGL,0
"10000002190",UGRD,"1090",Spring Semester 2024,,56856,"56856",EN,,N,0,SPRING,Advanced PSYC,PSYC,0
"10000002191",GRAD,"0990",Fall Semester 2020,Fall Semester 2020,41461,"41461",EN,P,P,0,FALL,Survey of ENGL,PSYC,1
"10000002192",GRAD,"0940",Spring Semester 2019,,34487,"34487",DR,P,N,0,SPRING,Seminar in PHYS,PHYS,0
"10000002193",UGRD,"0900",Fall Semester 2017,,42746,"42746",WL,N,N,1,FALL,Special Topics in PHYS,PHYS,0
"10000002194",GRAD,"0890",Summer Semester 2017,,33306,"33306",WL,C,N,1,SUMMER,Seminar in ENGL,ENGL,0
"10000002195",GRAD,"0810",Fall Semester 2014,Fall Semester 2014,43564,"43564",EN,B,B,0,FALL,Seminar in PSYC,PSYC,0
"10000002196",LAW,"0950",Summer Semester 2019,,36363,"36363",WL,B,N,1,SUMMER,Special Topics in MATH,MATH,0
"10000002197",GRAD,"1060",Spring Semester 2023,,52630,"52630",DR,N,N,0,SPRING,Intro to HIST,PHYS,1
"10000002198",UGRD,"0810",Fall Semester 2014,,41051,"41051",DR,,N,0,FALL,Advanced BIO,BIO,0
"10000002199",UGRD,"1060",Spring Semester 2023,,38898,"38898",DR,A,N,0,SPRING,Lab in ENGL,ENGL,0
"10000002200",LAW,"0840",Fall Semester 2015,,35044,"35044",DR,,N,0,FALL,Fundamentals of CHEM,CHEM,0
"10000002201",LAW,"0940",Spring Semester 2019,,45320,"45320",WL,A,N,1,SPRING,Survey of BIO,BIO,0
"10000002202",GRAD,"0990",Fall Semester 2020,Fall Semester 2020,51675,"51675",EN,P,P,0,FALL,Intro to ECON,PHYS,1
"10000002203",GRAD,"0870",Fall Semester 2016,,37720,"37720",WL,C,N,1,FALL,Principles of CS,CS,0
"10000002204",GRAD,"0860",Summer Semester 2016,,55918,"55918",WL,A,N,1,SUMMER,Principles of ART,ART,0
"10000002205",UGRD,"1160",Summer Semester 2026,,50894,"50894",EN,C,C,0,SUMMER,Advanced CHEM,CHEM,0
"10000002206",LAW,"1080",Fall Semester 2023,,31590,"31590",DR,A,N,0,FALL,Seminar in MATH,MATH,0
"10000002207",UGRD,"0840",Fall Semester 2015,Fall Semester 2015,37327,"37327",EN,P,P,0,FALL,Topics in PSYC,PSYC,0
"10000002208",UGRD,"1100",Summer Semester 2024,,41618,"41618",DR,C,N,0,SUMMER,Principles of CHEM,CHEM,0
"10000002209",GRAD,"1080",Fall Semester 2023,,43849,"43849",WL,C,N,1,FALL,Advanced ENGL,ENGL,0
"10000002210",LAW,"0920",Summer Semester 2018,,56829,"56829",EN,B,B,0,SUMMER,Advanced PSYC,PSYC,0
"10000002211",GRAD,"0820",Spring Semester 2015,,30637,"30637",WL,A,N,1,SPRING,Workshop: ECON,ECON,0
"10000002212",LAW,"1130",Summer Semester 2025,,32831,"32831",DR,A,N,0,SUMMER,Seminar in PHYS,PHYS,0
"10000002213",LAW,"0960",Fall Semester 2019,Fall Semester 2019,36196,"36196",EN,C,C,0,FALL,Topics in ECON,ECON,0
"10000002214",UGRD,"0870",Fall Semester 2016,,51443,"51443",DR,A,N,0,FALL,Seminar in ECON,ECON,0
"10000002215",GRAD,"1120",Spring Semester 2025,,55156,"55156",DR,B,N,0,SPRING,Principles of CS,ECON,1
"10000002216",UGRD,"1010",Summer Semester 2021,,32460,"32460",WL,N,N,1,SUMMER,Principles of PSYC,PSYC,0
"10000002217",UGRD,"1120",Spring Semester 2025,,48285,"48285",WL,N,N,1,SPRING,Advanced CHEM,CHEM,0
"10000002218",UGRD,"1190",Summer Semester 2027,,39332,"39332",WL,N,N,1,SUMMER,Seminar in PSYC,CS,1
"10000002219",GRAD,"0860",Summer Semester 2016,,39291,"39291",WL,,N,1,SUMMER,Principles of ECON,ECON,0
"10000002220",GRAD,"1050",Fall Semester 2022,,49574,"49574",DR,P,N,0,FALL,Lab in ECON,ECON,0
"10000002221",UGRD,"0840",Fall Semester 2015,,47625,"47625",DR,C,N,0,FALL,Special Topics in HIST,HIST,0
"10000002222",LAW,"1100",Summer Semester 2024,,32972,"32972",DR,C,N,0,SUMMER,Fundamentals of ECON,BIO,1
"10000002223",UGRD,"0950",Summer Semester 2019,,46009,"46009",EN,C,C,0,SUMMER,Fundamentals of ENGL,ENGL,0
"10000002224",LAW,"1050",Fall Semester 2022,,49308,"49308",WL,B,N,1,FALL,Workshop: PHYS,ART,1
"10000002225",UGRD,"0990",Fall Semester 2020,Fall Semester 2020,59158,"59158",EN,C,C,0,FALL,Survey of MATH,MATH,0
"10000002226",GRAD,"0940",Spring Semester 2019,,53945,"53945",EN,N,N,0,SPRING,Survey of ENGL,ENGL,0
"10000002227",GRAD,"1180",Spring Semester 2027,,46797,"46797",WL,A,N,1,SPRING,Workshop: HIST,HIST,0
"10000002228",GRAD,"1160",Summer Semester 2026,,36784,"36784",EN,B,B,0,SUMMER,Advanced ENGL,ENGL,0
"10000002229",GRAD,"1070",Summer Semester 2023,,40312,"40312",EN,A,A,0,SUMMER,Special Topics in ECON,ECON,0
"10000002230",UGRD,"1050",Fall Semester 2022,Fall Semester 2022,45417,"45417",EN,P,P,0,FALL,Fundamentals of PSYC,ECON,1
"10000002231",LAW,"0830",Summer Semester 2015,,43632,"43632",WL,B,N,1,SUMMER,Principles of MATH,MATH,0
"10000002232",GRAD,"1140",Fall Semester 2025,,55199,"55199",DR,A,N,0,FALL,Lab in PHYS,PHYS,0
"10000002233",UGRD,"1080",Fall Semester 2023,Fall Semester 2023,46621,"46621",EN,B,B,0,FALL,Seminar in ENGL,ENGL,0
"10000002234",GRAD,"0940",Spring Semester 2019,,42281,"42281",EN,,N,0,SPRING,Advanced PSYC,PSYC,0
"10000002235",UGRD,"0830",Summer Semester 2015,,38145,"38145",DR,C,N,0,SUMMER,Fundamentals of ECON,ECON,0
"10000002236",UGRD,"0970",Spring Semester 2020,,48574,"48574",WL,,N,1,SPRING,Lab in CHEM,CHEM,0
"10000002237",LAW,"0930",Fall Semester 2018,,40701,"40701",DR,A,N,0,FALL,Intro to HIST,PHYS,1
"10000002238",GRAD,"0950",Summer Semester 2019,,40179,"40179",WL,A,N,1,SUMMER,Fundamentals of PSYC,PSYC,0
"10000002239",UGRD,"0950",Summer Semester 2019,,52591,"52591",WL,N,N,1,SUMMER,Seminar in CS,CHEM,1
"10000002240",UGRD,"0890",Summer Semester 2017,,51142,"51142",EN,,N,0,SUMMER,Workshop: PSYC,PHYS,1
"10000002241",GRAD,"1030",Spring Semester 2022,,52602,"52602",DR,,N,0,SPRING,Advanced CS,CS,0
"10000002242",UGRD,"1130",Summer Semester 2025,,56876,"56876",DR,B,N,0,SUMMER,Workshop: MATH,CS,1
"10000002243",UGRD,"1050",Fall Semester 2022,,49308,"49308",WL,C,N,1,FALL,Workshop: PHYS,ART,1
"10000002244",LAW,"1060",Spring Semester 2023,,53979,"53979",EN,,N,0,SPRING,Lab in ENGL,ENGL,0
"10000002245",LAW,"1070",Summer Semester 2023,,37384,"37384",DR,B,N,0,SUMMER,Survey of ECON,ECON,0
"10000002246",LAW,"0950",Summer Semester 2019,,37731,"37731",WL,,N,1,SUMMER,Seminar in PSYC,CS,1
"10000002247",UGRD,"0850",Spring Semester 2016,,33031,"33031",EN,B,B,0,SPRING,Lab in ENGL,ENGL,0
"10000002248",GRAD,"0830",Summer Semester 2015,,30837,"30837",WL,P,N,1,SUMMER,Principles of BIO,BIO,0
